text	location	lon	lat	lat2	lon2	day
why am I walking to the station to meet morgan when its this cold		-0.93082497	50.85849355	NA	NA	2
@pat869 : Iceland??? Blimey, snow. Looks lovely and very tranquil	Lancashire,United Kingdom	-3.02337976	53.86490024	53.9690089	-2.6276908	2
Was that thunder or was it just the wind	Leeds	-1.69508016	53.73125888	NA	NA	2
@hueyseeT @tanpheishan @meiqimiki @yanjia_onetwo holiday jom ;)		101.117626	4.59183988	NA	NA	2
"temperature up 61ÎçF -&gt; 69ÎçF
humidity down 70% -&gt; 43%
wind 0mph -&gt; 7mph
pressure 29.7in falling"	Lake Ridge, VA	-77.29821	38.68796	NA	NA	2
Bit windy lark #StatingObvious	Leeds obvs	-1.3841623	53.7561411	NA	NA	2
Need a sweet pair of skis for the winter? Check out my buddies @Parlorskis http://t.co/My4Lj5HODs	Somerville, MA, USA	-77.46496154	37.58389638	NA	NA	2
Š…—´ÙÍ¾_Í__ #praia #sol #mar #sun #sunnyday #beach #ocean #holiday #vitoria #espiritosanto @ Praia da Costa http://t.co/3fHnC6zyG4	S’£o Paulo - SP - Brasil	-40.27946535	-20.33444593	NA	NA	2
"Š—“@ChatsworthHouse:Due to high wind speeds the bonfire and fireworks event tonight has been cancelled.Š— 
@AdamCooper87 http://t.co/9DjKsODw5b"	Leeds	-1.70105093	53.22034972	NA	NA	2
hot`n cold un klibi sizcede ’_ok g’_zel deó™il mi :dd	óçzmir	27.8415974	37.8308981	NA	NA	2
65 degree sunny weather n a Red Sox parade n a drunk brunch. Today's probs the best day of life Í¾_ÍÙ yeeeeeeeee		-71.08623176	42.3488053	NA	NA	2
Like wen it's cold and you breathing thick smoke	Chichester, England / Bermuda 	-0.89385688	52.26075153	50.83761	-0.774936	2
@rororobertson maybe walking back along the tow path the day after a storm in the dark wasn't the best idea! http://t.co/bvXytzUV4B	Putney, London	-0.19099801	51.45353851	51.4605741	-0.2171801	2
so fucking cold	ulverston	-3.08579643	54.19114957	54.195138	-3.09267	2
@chloeevaaansox Yeye give me 5 mins warm up my vocals	Manchester	-2.34558376	53.51741258	53.479324	-2.2484851	2
"haze -&gt; partly cloudy
temperature down 74ÎçF -&gt; 70ÎçF
humidity up 60% -&gt; 64%
wind 7mph -&gt; 6mph"	Lake Ridge, VA	-77.29821	38.68796	38.687894	-77.2977618	2
Omg she's shitting a storm up	Hawaii Š“‘´Ù ë	-157.7467809	21.44689134	19.8967662	-155.5827818	2
For the past few days I've had someone to keep me warm in bed, but now I'm freezing where's @elle_benton when I need her	sandhurst	-0.78406594	51.34804668	51.3462419	-0.804268	2
im missin you so much cant help that im in love a day without you is like a year without rainÍ¾_Í±â		-73.33278161	40.67846565	NA	NA	2
Maybe I'll actually see a pumpkin at my fifth #PunkinChunkin Í¾_Í_Û	Salisbury, MD	-75.57913215	38.34239068	38.3606736	-75.5993692	2
I can't wait til Sunday and when my dad finally leaves. Done with this khandan shit	Atlanta - Toronto	-79.25630182	43.78149156	-32.9864898	151.60963	2
Sooo we still TU in the rain tonightÍ¾_ÍÙ_	TNOP in The Boro & ATL	-81.78220812	32.41909753	NA	NA	2
trip to Primark in order for loads of fluffy winter pyjamas Í¾_Í±…Í¾_Í±…Í¾_Í±…	Yarm	-1.35983858	54.49937454	NA	NA	2
Girls: Use your hair conditioner to shave your legs. ItŠ—Ès a lot cheaper than shaving cream and leaves your legs really smooth.Š— @MegSumz		-81.65752128	36.19504752	NA	NA	2
Thanksgiving break cant come fast enough !		-82.16880645	34.20356854	NA	NA	2
"@USCHomecoming: In first place for Parade we have Delta Zeta &amp; Delta Tau Delta!" #Ô”Ô_Ô”Ô_DOMINATION so excited walking in the rain so worth it	Columbia, SC	-81.04453392	33.99718048	NA	NA	2
@guiltycorpse hot chocolate and Rudolph will forever be the best thing on my life haha		-96.76984565	33.22304423	NA	NA	2
@DionBurke I feel a holiday company on	London. 	-0.2781358	51.4065645	NA	NA	2
Well the rain came on time... http://t.co/gycv3qumwB		-95.98467822	30.09418458	NA	NA	2
I'm so cold Í¾_ÍÙåÍ¾_ÍÙ–ŠÜ´ÙÍ¾_Í_å .	kenyasierrahailey .	-80.59908435	35.43683706	NA	NA	2
Ready for basketball season tired of the cold weather , and humidity		-76.84770269	39.23260365	NA	NA	2
#rain #cold #pedestrian #walk http://t.co/QYxHwzMq9g	Indonesia	126.9222626	37.5303941	-0.789275	113.921327	2
i hate cold weather		-87.41639603	34.56099481	NA	NA	2
@bg_2cool hahaha yeah, they were great! Specially for it being in the dang rain	St. Paul's, North Carolina 	-78.98014678	34.81145333	34.8065528	-78.9711406	2
Once Thanksgiving Break Come I Aint Doing Shit Else Except Playin My PS4 Í¾_Í_À	Waldorf, MD	-78.93617481	39.65221841	38.6265124	-76.9105483	2
Long holiday ; long trip ; long juga nih resi atm gegara penarikan	Bogor	106.87309	-6.27136	-6.6	106.8	2
Scientists now know why hot water freezes faster than cold water. http://t.co/HlaRWNCUTv	Montreal, Quebec, Canada	-97.33248772	32.75573066	45.5086699	-73.5539925	2
"Š—“@Hii_ImMari: Kolton:""man its chilly out here"" 
leeah: you want my jacket?
kolton: no ima man! 
îêîêîêîêŠ—"		-97.90309208	28.87649293	NA	NA	2
Farhampton. The rain. Ted Mosby. ŠÈâ The Funeral by Band of Horses Š—” https://t.co/2MkxLEVRH1	Jakarta	106.78098	-6.19743	-6.211544	106.845172	2
I hate when I'm around a crowd of people and most of them are boo'd up... Esp when it's coldÍ¾_ÍÙ”Í¾_ÍÙ”	DontGiveAFuckistanŠ“_´Ù	-82.36890882	32.17782665	NA	NA	2
Thanksgiving is ah-coming Í¾_Í_ãÍ¾_Í_çŠ“‘´ÙÍ¾_Í__	ARIZŠ…—´ÙNA Š“‘´Ù	-111.5952	33.40184734	NA	NA	2
"...you'd think by now I'd learned; play with fire, you get burned...but fire can be oh-so-warm and that's why I return." #namethattune	customs.gov.ph	121.0500298	14.57204709	NA	NA	2
@acp__ I don't understand this. Does it have something to do with autumn? Is it a pun? I'm confused.	Rancho Cucamonga, CA	-117.8895957	33.79701196	NA	NA	2
Standing outside in the rain at their venue		140.0371792	35.64568886	NA	NA	2
Please rain stop	UNITEN | malacca	102.3035302	2.2537755	NA	NA	2
And so I took the scenic route to class today because I felt like feeling the wind in my face. Í¾_Í_Í¾_Í_äÍ¾_Í_– @Š—_ http://t.co/N4xQ7gL3BA	KL, Malaysia - Toronto, Canada	-79.18865919	43.78348836	NA	NA	2
I haven't had a cold like this in foreverrrr. Fml. And I can't sleep. This blowssss	Rapid City, SD	-102.378544	48.30786054	NA	NA	2
The sound of rain outside my window right now though Í¾_ÍÙ	seattle.	-122.045819	47.53539286	NA	NA	2
#autumn in my #coffeeshop #ilike #larollerie #madridŠ…«´ÙÍ¾_ÍÙ“Í¾_Í± @ La Rollerie http://t.co/DZJWQi8jsX	Bern	-3.702906	40.413935	NA	NA	2
~me deito no sof’, cabelo na cara, cantarolando Dust in the wind e chorando~	WITH VOLDEMORT	-50.82082672	-26.04416728	NA	NA	2
Mis vistas cuando me levanto son as’_ #fan #sea #beach #november #autumn #fall #Santander #fantasticŠ—_ http://t.co/JM0Sj93ef7	Salamanca, Espa’±a	-3.78188252	43.47249598	NA	NA	2
So upsetting watching my dad and stepmum pack for their holiday, knowing I'm staying here	Scotland	-3.74429941	55.9978063	NA	NA	2
@s18hedgehogy haha yeah. East Anglia is ok :). Bit chilly because you get the sea breeze haha!. It's cool tho :) but let's hope you get ..	Oxford	-1.14621639	51.90524201	NA	NA	2
#Welcome to fashion's autumn of season 2013#Chiang mai-Thailand#inspiration photo#YourMoments @ NimmanŠ—_ http://t.co/egT9W4NSRz	Bangkok City	98.96651428	18.79785108	NA	NA	2
@WeAreKnitOwl @illogicalowl that was indeed us! We popped in on the way back from a holiday in Cumbria :)	Notts/South Yorkshire	-0.94799216	53.32654837	NA	NA	2
@ikacy @EerieLeer IŠ—Èm just keeping it warm for you. With my butt.	Perth, Western Australia	115.8860319	-31.97495309	NA	NA	2
@LesleyWhitaker2 Morning Les, not so wet today but cold. Going back to the Wall of Doom today!	 Isle of Sanday Orkney, UK	-2.54759144	59.25559	NA	NA	2
#saturdaylatergramday #portugal #holiday #estremoz @ Castelo de Estremoz http://t.co/PeXqxJrhaN		-7.59198952	38.84198491	NA	NA	2
I love the cold weather it reminds me of the holiday season Í¾_ÍÙŒÍ¾_Í__Í¾_Í±Š_´Ù	Laredo, Tx	-99.51631229	27.49921658	NA	NA	2
Well first day of the worst month of the year is over!! At least there is Thanksgiving &amp; family at the end!! Í¾_Í_ãÍ¾_Í_ŽÍ¾_Í__Í¾_Í_à #November #Thanksgiving	Hills, Minnesota	-96.35640198	43.52570627	NA	NA	2
"@Fact: Things that keep you up at night: loneliness, cold, heat, hunger, late night texting, memories,over thinking,worries, the internet."	kuching,sarawak	101.7059177	3.1702974	NA	NA	2
It's too early &amp; too coldŠÜ´Ù	Sweet Home Alabama	-86.79772206	33.1551124	NA	NA	2
It's too cold outside~	Jakarta, 15 December 2000	112.52145	-7.85059	NA	NA	2
The holiday season hasn't started until you see the red @Starbucks cups!! http://t.co/doezgVSrde	iPhone: 42.965214,-85.670235	-85.62494963	42.88392803	NA	NA	2
Im so cold omfg	scotland	-3.21956167	55.82475778	NA	NA	2
why can't my parents fill the cupboards with food, leave me money and go on holiday for a weekÍ¾_Í±‘	South Wales	-3.5931245	51.50253484	NA	NA	2
When it gets cold, and it feels like the end. There's no place to go you know I won't give in. Í¾_Í__		122.5682565	10.70999392	NA	NA	2
Trying the Thanksgiving blend. Yum!! (@ Starbucks w/ 2 others) [pic]: http://t.co/IcacfEf1f2	Locust Grove, GA	-84.38862562	33.77672169	NA	NA	2
Rain, rain go away. Come again another day! Í¾_Í__Š…”´ÙÍ¾_Í_â	Orlando, Florida	-81.3709337	28.65446693	NA	NA	2
Beautiful rainy day for charity. @ The Eagles Golf Club http://t.co/yr8o2Qwha9	Madeira Beach, FL	-82.64047444	28.10247047	NA	NA	2
@Smudge1208 IŠ—Ève got weds off for our CL game,using up a few odd days holiday!	pimlico london england	-0.14575935	51.48630124	NA	NA	2
"This concerto competition &lt;&lt;
It's too damn cold outside! #icant"		-106.5035161	31.7747681	NA	NA	2
We're already thinking about #Thanksgiving &amp; holding a #FoodDrive all month for local families. Make a tax deductible #donation!!		-76.988883	38.90007793	NA	NA	2
My feet are so warm right meow Í¾_ÍÙÍ¾_ÍÙäÍ¾_ÍÙä http://t.co/pcD9J5g1vx	Perry Hall	-76.46189106	39.4061229	NA	NA	2
#tiredkid #batangpagod #batangnawawala #holiday #happy #happykid #happiness #happytime #happymomentŠ—_ http://t.co/OhwcBVro9X	’“T: 14.60582,121.019315	121.0399282	14.64251042	NA	NA	2
So I can't wait to be grubbing down and sneaking down the block with you to Í¾_ÍÙ_Í¾_Í_åon Thanksgiving !! @AnotherCarlock #hyped		-73.33344455	40.71035053	NA	NA	2
’öekirdek,™arap ve alper =) #wine #autumn #sea @ G’_rpinar Sahil http://t.co/cw1dRNDr15	óçstanbul - Beylikd’_z’_ 	28.5979518	40.98612466	NA	NA	2
He's a cold hearted snake		-80.35861419	25.57459334	NA	NA	2
Heart grown cold so I've gotta sleep with warmer covers	Everywhere	30.30111349	-29.49674511	37.6658757	-91.8479332	2
I see that the great storm of last week has shown up a week late #Windy #TumbleMETOffice	Tumble	-4.12124583	51.79056107	51.788264	-4.118683	2
Heavy rain	Kuala Lumpur Malaysia	102.3931755	3.4518241	3.139003	101.686855	2
What is pumpkin chunkin? Do you just throw pumpkins and drink, which does sound pretty dope	Mayland	-76.58818309	39.28787753	38.58833	-78.77139	2
Hour 1: woke up, hips and ankle feel busted. Somehow gave Reggie all 4 drugs by myself. Attempting to feed him weird pumpkin quail food...	Haslett, MI	-84.41710029	42.7376258	42.7469789	-84.4010848	2
Hai kita ada barang serba barbie:) sweater,varsity,kaos,bantal,tutu dress,kaos fringe:)"@guecewebro	Pontianak Kota - Kal-Bar	109.32271	-0.0319	-0.022523	109.330307	2
This rain is just making me not want to go to work at all. I wanna just stay in bed all day	Fife	-3.83519934	56.38089804	56.2082078	-3.1495175	2
This rain though Í¾_ÍÙ‚		-81.1187856	28.5752737	NA	NA	2
muled wool on my chest. rest your head on this sweater, you know you're with the best. - dio	Crystal Castle, Illinois.	-87.71280829	41.95175566	42.2825137	-88.4287506	2
There be a storm'a'brewin !! Í¾_ÍÙÜÍ¾_Í__Š…”´ÙÍ¾_Í_—Š…´Ù	Cheltenham/Padstow/London	-2.2200575	51.74572583	NA	NA	2
No wind na blow one or two thunder n one lightning n they choose to take of current!! Chupzz	Antigua/Miami/ Jamaica	-61.80153127	17.05685433	NA	NA	2
#fall at my house #leaves #fallcolors @ TFH's house of doom and solitude http://t.co/pwuPJxIfoy	Westminster,MD	-77.09223876	39.69613003	NA	NA	2
I better be down for my 2 pumpkin rolls. @CheatumMykesia	hughes springs	-97.12258986	31.55421097	NA	NA	2
I'm thankful for the rain, but even more thankful that the sun is shining in Portland right now. #30DaysOfThanks #day2	Portland, OR	-122.8319352	45.44000175	NA	NA	2
Got a hoodie on with a jacket and a northface on top of that and cuddled in bed with my blanket. So warm and comfy	Warren	-83.0690471	42.50818076	NA	NA	2
@olobersyko @bmthofficial im waiting and im fucking cold http://t.co/xAXMvwWERw	Lichfield	-1.9003342	52.4743559	NA	NA	2
RT: Š—“@LaurenJauregui: I love the colors of autumnŠ—- Me: I just love you LAUREN,.. ;)	where UR heŠÈÇrt is	121.0638292	14.57487174	NA	NA	2
It's definitely a scarf day. What color is your favorite scarf?	Des Moines, IA	-87.4537815	37.96118014	NA	NA	2
perfect autumn coffee/farmers market run in davidson. @ Davidson College http://t.co/VSB41DKwMq	charlotte, nc	-80.84694982	35.50119965	NA	NA	2
Fly on holiday Monday morning....case still not packed, tickets still not printed off Í¾_ÍÙä #lazy	#Cheltenham	-2.10634255	51.91612218	NA	NA	2
finally got the Uggs I've wantedÍ¾_ÍÙ	16; NJŠ“‘	-74.97516609	39.94283039	NA	NA	2
It didn't rain all day #mull #rainbow http://t.co/YnqbFccR01		-6.274455	56.317914	NA	NA	2
"Fall colors!!!
With indieella dress arbor sweater yala scarf @VitalHemp shirt @Prana jacket @HippyTreeŠ—_ http://t.co/BXhBUogkhZ"		-118.3882217	33.81926727	NA	NA	2
Mel's sweater &amp; a tangly fro http://t.co/7Z0Od6NCKD	BUFFALO 	-78.7858893	43.00925891	NA	NA	2
In a slight rain delay @LVilleBeerRun but we think that we'll be going back on in just a few. #imindtherain	Nashville, TN	-85.78026207	38.16120092	NA	NA	2
I need to be on the inside of a warm mozzarella stick		-75.92075841	42.09987781	NA	NA	2
"She's sweet as pie but if you break her heart
She'll turn cold as a freezer Í¾_Í_È"	Where I wanna be 	-88.61992158	44.86785056	NA	NA	2
Thanksgiving needs to hurry up... A nigga ready to eat out here !!! Í¾_ÍÙ©	Breaux Bridge	-91.90824562	30.26756545	30.2735323	-91.8992837	2
@mmaddiekruse it's like you need to sleep on a fire to be warm now.	Allen, Texas Is The Bestest 	-96.65404001	33.1074163	33.1031744	-96.6705503	3
50/50 tree #centralpark #nyc#fall #autumn @ Central Park - Great Lawn http://t.co/XSAApkN6Bi	New York, NY	-73.96687031	40.78086639	40.7143528	-74.0059731	3
@Totti1401 lol they asked and i let them but he was a cute pumpkin :( x	Kettering	-0.6919972	52.3894302	39.6895036	-84.1688274	3
Bad day comes out at 12 am woooottt lol I'm cold	__‹”ŠÜ–Ô_‹”__‹”‹ Ò_ÒÛ‹ŠÜ–Š_ä	-76.86707015	40.26274602	NA	NA	3
in the pub on a cold afternoon #justright	Leeds	-1.50141923	53.6370757	53.801279	-1.548567	3
Veel wind en kou. (@ Station Oostende w/ 6 others) http://t.co/fd8Fem0nWV	laarne	2.92614301	51.22830161	51.0304538	3.8535988	3
It snowed in Salt Lake and I'm a little jealous. Not gonna lie. I'm ready for the holiday spirit! ŠÜŠ_ÜÍ¾_Í_ÄÍ¾_Í_ŠÜ		-113.1380467	37.67884627	NA	NA	3
New jumper #winter @ Blaenwaun http://t.co/4rt9HZ0cyi	Carmarthenshire, Wales	-4.55840588	51.90748215	51.8598535	-4.2608531	3
I'm in need of some Patsy Todd warm cookies and hot chocolate... #Wildcatfall	Kentucky	-84.56823815	38.99800602	37.8393332	-84.2700179	3
Got five layers on to go to work Í¾_ÍÙ« too cold!	Liverpool	-2.78260946	54.03336019	53.4083714	-2.9915726	3
Is it too cold to wear shorts ?????	OC	-118.1456761	33.81913688	43.3033377	5.4046022	3
Why TF is it so cold		-95.57384675	29.91873282	NA	NA	3
I've decided my winter haircut will be a box	waco, tex	-97.12142027	31.59543879	NA	NA	3
Always happens when it gets cold man wtf		-115.0492608	36.15588178	NA	NA	3
@TheRealPsanders hows are you enjoying this cold weather compared to atl ? Haha	ŠÈ JF X.I.XIII ŠÈ	-74.25554222	40.70850044	NA	NA	3
All I want for Christmas is snow Í¾_Í_ÜÍ¾_Í_ÄÍ¾_Í_ŠÜ´ÙŠ_Ü´ÙÍ¾_Í_—	Seattle, Washington	-122.2066803	47.81874293	NA	NA	3
@aliyah_scarfs it's so cold Í¾_Í_äÍ¾_Í_ŠÜ´ÙŠ_Ü´Ù		-73.67964154	40.96777876	NA	NA	3
@Kenz_Armstrong that concerns me, pumpkin spice abuse is not a joke kids		-88.29626603	40.0833548	NA	NA	3
it's cold but it feels so good Í¾_ÍÙ	Lemoore, CA.	-120.0730623	36.94140712	NA	NA	3
Š—“@wyckoffmorgan: You only miss the sun when it starts to snowŠ—Í¾_Í_À	216Š“_´Ù614	-86.77605593	33.47020625	NA	NA	3
Thanksgiving &amp; christmas needa cume on like fr fr Í¾_Í_Í¾_Í_Í¾_Í_		-79.99482843	32.79001844	NA	NA	3
@halfscarftwat half scarf twats at Irish cup Final Sligo Rovers v Drogheda Utd at the Aviva stadium today http://t.co/Uxon6SwyaB		-6.24307384	53.33848238	NA	NA	3
Let the rain wash away all the pain of yesterday	South Texas	-97.51274298	25.95807734	NA	NA	3
@Paulaaloveee yes!!! Especially when you dry a sweater and put it on! Í¾_ÍÙ_Í¾_ÍÙ it's so warm and soft haha		-117.7658904	34.04069903	NA	NA	3
@chicogrande33 it was chilly and your painting was NOT intense you just have issues!	CaliforniaŠ…_	-115.5508231	32.98440406	NA	NA	3
There is no greater feeling than breathing in cold air... #whichsuckscauseihatebeingcold	Boston	-71.08921053	42.34680205	42.3584308	-71.0597732	3
@x_Metal_Militia I hate winter Í¾_ÍÙ_	Newcastle Under Lyme	-2.24722989	53.04070582	53.013208	-2.2273002	3
Like seriously, what did I do?? Did I push you away? Everyone I love leaves me, I don't know why I'm still surprised http://t.co/dEBRTpSueC	janoskinator	-2.46198717	52.71230965	NA	NA	3
It's so cold	Scotland 	-3.69490938	55.76156903	56.4906712	-4.2026458	3
Grass is cut, leaves are raked, birds are winning, and the beer is cold. Successful Sunday!	West Deptford, NJ	-75.17322809	39.8732137	39.8425	-75.1738889	3
Gloomy and cold November evenings #hatethecold #AntoineCt #randomshit #creepyhill @ The Court http://t.co/7s3gz5vb9N	NY & FL	-73.37676414	40.8398984	40.7143528	-74.0059731	3
@carlitroiano bb let me warm u?		-73.8045023	40.90530057	NA	NA	3
holiday (with Basir and aldi) [pic] Š—” https://t.co/WNLffhSVmE	Medan, Indonesia	98.68192	3.53163	3.585242	98.6755979	3
winter sleeps are the best sleeps	Cork, Ireland	-8.47661891	51.88781132	51.8968917	-8.4863157	3
It's official winter in Thailand.....today		100.5397597	13.74629692	NA	NA	3
@blackjuju_ and its not even winter yet....	Ohio ŠÈÇ Travel addict/Fangirl	-81.85127627	41.37673835	NA	NA	3
